Transaction_ID,Date,Year,Month,Quarter,Category,Subcategory,Region,Country,Customer_Segment,Quantity,Unit_Price,Discount_Amount,Final_Unit_Price,Total_Amount,Shipping_Cost,Payment_Method,Order_Status,Customer_Satisfaction,Marketing_Channel
TXN_12541,2022-09-07,2022,9,Q3,Fashion,Women Clothing,Latin America,Chile,New Customer,1,186.01,13.19,172.82,172.82,15.36,Digital Wallet,Delivered,4.0,Social Media
TXN_12542,2022-12-27,2022,12,Q4,Fashion,Men Clothing,Europe,Netherlands,New Customer,1,594.55,20.45,574.1,574.1,0.0,Bank Transfer,Delivered,5.0,Paid Ads
TXN_12543,2023-12-23,2023,12,Q4,Sports,Sportswear,Europe,Germany,VIP Customer,1,209.97,25.75,184.22,184.22,18.86,Digital Wallet,Delivered,3.0,Social Media
TXN_12544,2023-04-10,2023,4,Q2,Electronics,Audio,Europe,Germany,VIP Customer,1,52.78,8.16,44.62,44.62,14.47,PayPal,Delivered,3.0,Email Campaign
TXN_12545,2023-12-27,2023,12,Q4,Electronics,Laptops,Europe,Germany,Returning Customer,1,1312.94,11.44,1301.5,1301.5,0.0,Bank Transfer,Delivered,5.0,Direct
TXN_12546,2022-03-13,2022,3,Q1,Electronics,Accessories,Latin America,Brazil,Corporate,1,1819.43,423.35,1396.08,1396.08,0.0,Digital Wallet,Delivered,4.0,Paid Ads
TXN_12547,2022-04-04,2022,4,Q2,Sports,Sportswear,Europe,Netherlands,Returning Customer,1,495.53,39.04,456.49,456.49,7.42,COD,Delivered,3.0,Social Media
TXN_12548,2022-11-21,2022,11,Q4,Home & Living,Decor,Latin America,Brazil,Returning Customer,1,262.57,12.9,249.67,249.67,8.12,Credit Card,Delivered,4.0,Paid Ads
TXN_12549,2023-12-27,2023,12,Q4,Sports,Sportswear,Europe,Germany,VIP Customer,1,858.33,209.9,648.43,648.43,0.0,Digital Wallet,Delivered,4.0,Social Media
TXN_12550,2024-06-09,2024,6,Q2,Electronics,Tablets,Asia Pacific,Singapore,Returning Customer,1,1179.63,38.26,1141.37,1141.37,0.0,Bank Transfer,Delivered,1.0,Organic Search
TXN_12551,2022-09-26,2022,9,Q3,Electronics,Laptops,Europe,Germany,New Customer,1,1965.2,193.08,1772.12,1772.12,0.0,PayPal,Delivered,2.0,Social Media
TXN_12552,2022-11-27,2022,11,Q4,Electronics,Audio,North America,Mexico,Corporate,2,385.43,92.93,292.5,585.0,0.0,Bank Transfer,Delivered,5.0,Organic Search
TXN_12553,2022-11-12,2022,11,Q4,Sports,Outdoor Gear,Europe,Germany,Returning Customer,1,245.17,23.5,221.67,221.67,13.1,Digital Wallet,Delivered,3.0,Paid Ads
TXN_12554,2023-01-10,2023,1,Q1,Home & Living,Kitchen,Europe,France,Returning Customer,1,994.45,89.52,904.93,904.93,0.0,PayPal,Delivered,4.0,Organic Search
TXN_12555,2024-09-07,2024,9,Q3,Home & Living,Decor,North America,Mexico,New Customer,1,198.67,1.1,197.57,197.57,12.94,Digital Wallet,Delivered,4.0,Social Media
TXN_12556,2023-07-19,2023,7,Q3,Fashion,Men Clothing,Europe,UK,Returning Customer,1,303.69,9.57,294.12,294.12,22.14,Bank Transfer,Delivered,4.0,Social Media
TXN_12557,2022-09-07,2022,9,Q3,Home & Living,Kitchen,Europe,UK,New Customer,1,1336.06,9.58,1326.48,1326.48,0.0,Digital Wallet,Delivered,3.0,Social Media
TXN_12558,2022-12-24,2022,12,Q4,Sports,Outdoor Gear,North America,Mexico,VIP Customer,1,949.53,189.52,760.01,760.01,0.0,PayPal,Delivered,5.0,Organic Search
TXN_12559,2024-08-27,2024,8,Q3,Home & Living,Kitchen,Latin America,Brazil,Returning Customer,2,491.33,13.6,477.73,955.46,0.0,Digital Wallet,Delivered,4.0,Email Campaign
TXN_12560,2022-04-03,2022,4,Q2,Home & Living,Kitchen,Asia Pacific,Australia,VIP Customer,1,865.96,190.42,675.54,675.54,0.0,Credit Card,Delivered,5.0,Organic Search
TXN_12561,2024-01-25,2024,1,Q1,Fashion,Men Clothing,Latin America,Chile,Returning Customer,1,148.48,1.15,147.33,147.33,20.33,Bank Transfer,Delivered,5.0,Paid Ads
TXN_12562,2023-11-07,2023,11,Q4,Sports,Outdoor Gear,Asia Pacific,India,New Customer,1,699.63,46.91,652.72,652.72,0.0,COD,Cancelled,,Direct
TXN_12563,2024-02-09,2024,2,Q1,Electronics,Audio,Europe,France,VIP Customer,1,929.18,162.14,767.04,767.04,0.0,PayPal,Delivered,4.0,Organic Search
TXN_12564,2022-05-04,2022,5,Q2,Home & Living,Bedding,North America,USA,Returning Customer,5,56.7,3.79,52.91,264.55,24.53,Credit Card,Delivered,4.0,Social Media
TXN_12565,2022-05-26,2022,5,Q2,Sports,Sportswear,Latin America,Brazil,Returning Customer,1,130.37,8.63,121.74,121.74,7.99,Credit Card,Shipped,,Organic Search
TXN_12566,2023-02-18,2023,2,Q1,Home & Living,Decor,Latin America,Chile,VIP Customer,3,623.19,112.05,511.14,1533.42,0.0,Digital Wallet,Delivered,5.0,Social Media
TXN_12567,2024-04-11,2024,4,Q2,Electronics,Smartphones,Latin America,Brazil,Returning Customer,1,194.68,8.3,186.38,186.38,22.86,PayPal,Delivered,4.0,Paid Ads
TXN_12568,2022-06-13,2022,6,Q2,Fashion,Women Clothing,Europe,Netherlands,Returning Customer,1,399.57,26.97,372.6,372.6,5.57,Bank Transfer,Delivered,2.0,Organic Search
TXN_12569,2024-12-22,2024,12,Q4,Fashion,Accessories,Latin America,Argentina,VIP Customer,1,200.81,39.28,161.53,161.53,9.16,COD,Delivered,5.0,Paid Ads
TXN_12570,2023-09-25,2023,9,Q3,Sports,Fitness Equipment,North America,Mexico,Returning Customer,1,96.06,7.4,88.66,88.66,11.58,PayPal,Delivered,5.0,Organic Search
TXN_12571,2022-03-05,2022,3,Q1,Electronics,Audio,Asia Pacific,Japan,New Customer,1,504.69,7.3,497.39,497.39,8.17,COD,Delivered,1.0,Social Media
TXN_12572,2022-05-22,2022,5,Q2,Fashion,Footwear,North America,Canada,Returning Customer,1,253.42,9.58,243.84,243.84,24.86,COD,Delivered,5.0,Organic Search
TXN_12573,2024-07-23,2024,7,Q3,Electronics,Tablets,Latin America,Brazil,New Customer,1,1723.66,0.21,1723.45,1723.45,0.0,Digital Wallet,Delivered,5.0,Direct
TXN_12574,2024-08-08,2024,8,Q3,Electronics,Accessories,Asia Pacific,Australia,Returning Customer,1,1112.27,84.81,1027.46,1027.46,0.0,Digital Wallet,Delivered,4.0,Organic Search
TXN_12575,2024-04-01,2024,4,Q2,Fashion,Footwear,Latin America,Chile,Returning Customer,1,236.07,7.31,228.76,228.76,23.82,Digital Wallet,Delivered,3.0,Organic Search
TXN_12576,2023-02-17,2023,2,Q1,Sports,Outdoor Gear,Asia Pacific,Singapore,Returning Customer,2,560.24,1.89,558.35,1116.7,0.0,Bank Transfer,Delivered,5.0,Paid Ads
TXN_12577,2022-03-09,2022,3,Q1,Sports,Fitness Equipment,Latin America,Brazil,New Customer,1,298.58,20.87,277.71,277.71,14.41,Credit Card,Delivered,5.0,Direct
TXN_12578,2024-03-01,2024,3,Q1,Sports,Outdoor Gear,Latin America,Chile,Corporate,1,169.52,37.24,132.28,132.28,6.58,COD,Delivered,3.0,Paid Ads
TXN_12579,2024-01-04,2024,1,Q1,Home & Living,Decor,Latin America,Brazil,VIP Customer,1,502.01,53.93,448.08,448.08,12.42,Digital Wallet,Delivered,5.0,Paid Ads
TXN_12580,2022-01-17,2022,1,Q1,Electronics,Laptops,Asia Pacific,Australia,Returning Customer,1,264.74,14.01,250.73,250.73,14.25,PayPal,Delivered,4.0,Organic Search
TXN_12581,2024-05-23,2024,5,Q2,Sports,Outdoor Gear,Europe,UK,Returning Customer,1,686.33,42.15,644.18,644.18,0.0,COD,Processing,,Organic Search
TXN_12582,2023-11-18,2023,11,Q4,Electronics,Audio,Latin America,Argentina,VIP Customer,1,2773.61,449.58,2324.03,2324.03,0.0,Digital Wallet,Delivered,4.0,Organic Search
TXN_12583,2023-05-23,2023,5,Q2,Fashion,Footwear,Asia Pacific,Australia,New Customer,1,439.84,41.44,398.4,398.4,10.84,PayPal,Delivered,5.0,Email Campaign
TXN_12584,2023-09-22,2023,9,Q3,Electronics,Tablets,North America,Canada,VIP Customer,1,1243.37,198.1,1045.27,1045.27,0.0,COD,Delivered,5.0,Social Media
TXN_12585,2023-05-16,2023,5,Q2,Fashion,Women Clothing,Asia Pacific,Australia,Returning Customer,1,297.59,8.48,289.11,289.11,16.5,Bank Transfer,Delivered,5.0,Organic Search
TXN_12586,2024-04-19,2024,4,Q2,Electronics,Tablets,North America,Mexico,New Customer,1,1530.19,128.04,1402.15,1402.15,0.0,COD,Delivered,5.0,Paid Ads
TXN_12587,2022-12-17,2022,12,Q4,Fashion,Women Clothing,Europe,UK,Returning Customer,1,457.19,22.88,434.31,434.31,7.57,Digital Wallet,Delivered,5.0,Direct
TXN_12588,2023-03-24,2023,3,Q1,Home & Living,Kitchen,North America,USA,Corporate,1,261.81,77.26,184.55,184.55,24.95,COD,Delivered,5.0,Social Media
TXN_12589,2024-07-01,2024,7,Q3,Sports,Fitness Equipment,North America,Mexico,Returning Customer,5,191.2,26.01,165.19,825.95,0.0,Credit Card,Delivered,5.0,Social Media
TXN_12590,2024-09-07,2024,9,Q3,Home & Living,Kitchen,Asia Pacific,Australia,New Customer,1,313.29,19.75,293.54,293.54,20.69,Bank Transfer,Shipped,,Organic Search
TXN_12591,2023-11-21,2023,11,Q4,Home & Living,Bedding,Europe,Germany,New Customer,5,127.23,6.49,120.74,603.7,0.0,Bank Transfer,Delivered,4.0,Paid Ads
TXN_12592,2023-07-24,2023,7,Q3,Home & Living,Bedding,Asia Pacific,Singapore,New Customer,1,1674.58,24.85,1649.73,1649.73,0.0,COD,Shipped,,Email Campaign
TXN_12593,2023-04-03,2023,4,Q2,Electronics,Audio,North America,USA,Corporate,1,325.8,84.9,240.9,240.9,12.12,PayPal,Delivered,1.0,Organic Search
TXN_12594,2022-08-24,2022,8,Q3,Home & Living,Decor,Latin America,Argentina,New Customer,1,1291.95,111.67,1180.28,1180.28,0.0,COD,Delivered,5.0,Email Campaign
TXN_12595,2024-03-13,2024,3,Q1,Home & Living,Decor,Asia Pacific,Australia,New Customer,2,953.17,80.03,873.14,1746.28,0.0,Credit Card,Delivered,5.0,Social Media
TXN_12596,2024-05-31,2024,5,Q2,Electronics,Smartphones,Europe,UK,Corporate,1,559.13,114.1,445.03,445.03,10.97,Bank Transfer,Delivered,5.0,Social Media
TXN_12597,2023-11-02,2023,11,Q4,Home & Living,Bedding,Latin America,Brazil,Returning Customer,2,231.64,5.16,226.48,452.96,15.84,Bank Transfer,Delivered,4.0,Paid Ads
TXN_12598,2022-04-09,2022,4,Q2,Electronics,Laptops,Asia Pacific,Japan,Returning Customer,1,421.46,17.17,404.29,404.29,23.66,PayPal,Delivered,1.0,Social Media
TXN_12599,2022-03-10,2022,3,Q1,Home & Living,Decor,Europe,France,New Customer,1,702.55,12.86,689.69,689.69,0.0,Digital Wallet,Delivered,5.0,Organic Search
TXN_12600,2023-03-02,2023,3,Q1,Fashion,Men Clothing,North America,Canada,Returning Customer,2,131.36,5.92,125.44,250.88,16.59,COD,Delivered,5.0,Social Media
TXN_12601,2024-03-22,2024,3,Q1,Sports,Sportswear,North America,USA,New Customer,1,452.93,40.84,412.09,412.09,23.99,Bank Transfer,Delivered,2.0,Organic Search
TXN_12602,2022-10-16,2022,10,Q4,Electronics,Audio,Asia Pacific,Singapore,VIP Customer,1,1518.86,370.43,1148.43,1148.43,0.0,PayPal,Delivered,4.0,Organic Search
TXN_12603,2022-07-03,2022,7,Q3,Fashion,Accessories,Latin America,Argentina,New Customer,1,61.1,1.61,59.49,59.49,24.87,Bank Transfer,Delivered,4.0,Organic Search
TXN_12604,2023-03-02,2023,3,Q1,Home & Living,Kitchen,North America,USA,VIP Customer,1,365.72,80.13,285.59,285.59,21.69,Credit Card,Delivered,4.0,Email Campaign
TXN_12605,2022-12-01,2022,12,Q4,Electronics,Laptops,Asia Pacific,Singapore,New Customer,2,1218.22,22.07,1196.15,2392.3,0.0,Bank Transfer,Processing,,Social Media
TXN_12606,2022-11-23,2022,11,Q4,Electronics,Laptops,Europe,Germany,New Customer,1,1596.92,24.48,1572.44,1572.44,0.0,PayPal,Delivered,3.0,Email Campaign
TXN_12607,2022-01-20,2022,1,Q1,Electronics,Laptops,North America,USA,VIP Customer,2,693.87,129.09,564.78,1129.56,0.0,Credit Card,Delivered,4.0,Email Campaign
TXN_12608,2023-03-18,2023,3,Q1,Fashion,Women Clothing,North America,USA,Returning Customer,1,30.54,0.6,29.94,29.94,13.17,Digital Wallet,Delivered,5.0,Organic Search
TXN_12609,2022-05-19,2022,5,Q2,Sports,Sportswear,North America,Mexico,New Customer,1,723.2,56.65,666.55,666.55,0.0,Bank Transfer,Delivered,4.0,Paid Ads
TXN_12610,2022-01-22,2022,1,Q1,Home & Living,Bedding,Latin America,Brazil,Returning Customer,2,1170.58,71.37,1099.21,2198.42,0.0,Bank Transfer,Delivered,5.0,Email Campaign
TXN_12611,2023-10-08,2023,10,Q4,Electronics,Laptops,North America,USA,Returning Customer,1,592.09,21.92,570.17,570.17,0.0,Credit Card,Delivered,4.0,Social Media
TXN_12612,2022-06-10,2022,6,Q2,Electronics,Laptops,Europe,France,Returning Customer,2,1969.59,33.61,1935.98,3871.96,0.0,Credit Card,Delivered,5.0,Organic Search
TXN_12613,2023-03-20,2023,3,Q1,Sports,Outdoor Gear,Europe,UK,New Customer,1,123.47,3.65,119.82,119.82,6.36,COD,Cancelled,,Social Media
TXN_12614,2022-02-03,2022,2,Q1,Home & Living,Furniture,Latin America,Chile,Returning Customer,1,269.68,4.41,265.27,265.27,20.94,Bank Transfer,Delivered,2.0,Social Media
TXN_12615,2022-04-17,2022,4,Q2,Electronics,Tablets,North America,Canada,VIP Customer,1,1637.93,341.23,1296.7,1296.7,0.0,Bank Transfer,Delivered,5.0,Paid Ads
TXN_12616,2024-08-05,2024,8,Q3,Electronics,Smartphones,Latin America,Chile,Returning Customer,1,1290.32,63.9,1226.42,1226.42,0.0,Bank Transfer,Delivered,4.0,Social Media
TXN_12617,2024-04-27,2024,4,Q2,Electronics,Smartphones,Europe,France,Corporate,1,147.59,30.1,117.49,117.49,15.83,COD,Delivered,4.0,Email Campaign
TXN_12618,2024-06-21,2024,6,Q2,Electronics,Laptops,Latin America,Chile,Returning Customer,1,407.11,20.59,386.52,386.52,23.62,PayPal,Delivered,5.0,Paid Ads
TXN_12619,2022-11-15,2022,11,Q4,Electronics,Tablets,North America,Mexico,VIP Customer,1,2362.18,357.84,2004.34,2004.34,0.0,Digital Wallet,Delivered,5.0,Social Media
TXN_12620,2024-12-29,2024,12,Q4,Home & Living,Kitchen,Asia Pacific,Japan,New Customer,1,2133.48,103.57,2029.91,2029.91,0.0,PayPal,Delivered,2.0,Paid Ads
TXN_12621,2024-07-13,2024,7,Q3,Electronics,Audio,North America,USA,Returning Customer,1,293.37,2.48,290.89,290.89,24.59,Credit Card,Processing,,Organic Search
TXN_12622,2024-12-23,2024,12,Q4,Home & Living,Bedding,North America,USA,New Customer,1,1581.64,155.4,1426.24,1426.24,0.0,COD,Delivered,5.0,Email Campaign
TXN_12623,2024-05-01,2024,5,Q2,Sports,Sportswear,North America,Mexico,New Customer,1,735.16,71.75,663.41,663.41,0.0,Credit Card,Delivered,4.0,Organic Search
TXN_12624,2024-07-19,2024,7,Q3,Fashion,Men Clothing,Latin America,Argentina,Returning Customer,1,423.51,33.79,389.72,389.72,23.65,COD,Delivered,4.0,Organic Search
TXN_12625,2022-11-06,2022,11,Q4,Electronics,Tablets,North America,Mexico,VIP Customer,3,2917.0,561.78,2355.22,7065.66,0.0,Bank Transfer,Delivered,4.0,Direct
TXN_12626,2022-12-31,2022,12,Q4,Home & Living,Kitchen,North America,Canada,VIP Customer,1,269.96,34.1,235.86,235.86,23.11,Digital Wallet,Delivered,4.0,Organic Search
TXN_12627,2023-06-06,2023,6,Q2,Electronics,Laptops,Europe,Netherlands,VIP Customer,2,485.38,50.1,435.28,870.56,0.0,Bank Transfer,Delivered,4.0,Organic Search
TXN_12628,2022-11-03,2022,11,Q4,Electronics,Laptops,North America,Canada,New Customer,1,590.23,40.08,550.15,550.15,0.0,Bank Transfer,Delivered,1.0,Referral
TXN_12629,2024-02-23,2024,2,Q1,Fashion,Women Clothing,Europe,UK,VIP Customer,1,352.33,78.38,273.95,273.95,9.05,Bank Transfer,Delivered,5.0,Social Media
TXN_12630,2023-08-26,2023,8,Q3,Fashion,Footwear,Latin America,Brazil,Returning Customer,1,166.27,13.98,152.29,152.29,14.98,COD,Delivered,5.0,Organic Search
TXN_12631,2023-11-09,2023,11,Q4,Electronics,Smartphones,Asia Pacific,Singapore,Corporate,1,135.87,23.77,112.1,112.1,22.2,COD,Delivered,5.0,Social Media
TXN_12632,2024-02-13,2024,2,Q1,Fashion,Footwear,North America,Mexico,New Customer,1,387.72,12.14,375.58,375.58,20.76,Digital Wallet,Delivered,5.0,Social Media
TXN_12633,2024-10-14,2024,10,Q4,Home & Living,Kitchen,Europe,Netherlands,New Customer,1,657.89,43.28,614.61,614.61,0.0,PayPal,Delivered,4.0,Paid Ads
TXN_12634,2023-10-11,2023,10,Q4,Electronics,Accessories,Europe,France,New Customer,1,410.72,37.84,372.88,372.88,14.48,PayPal,Delivered,5.0,Email Campaign
TXN_12635,2022-11-24,2022,11,Q4,Sports,Outdoor Gear,Europe,UK,Corporate,1,523.84,148.18,375.66,375.66,11.99,Credit Card,Delivered,5.0,Organic Search
TXN_12636,2022-10-18,2022,10,Q4,Electronics,Audio,Europe,UK,New Customer,1,1325.53,75.91,1249.62,1249.62,0.0,PayPal,Delivered,3.0,Paid Ads
TXN_12637,2022-11-06,2022,11,Q4,Sports,Sportswear,Asia Pacific,India,Returning Customer,2,120.43,11.13,109.3,218.6,24.1,Digital Wallet,Delivered,3.0,Social Media
TXN_12638,2023-03-24,2023,3,Q1,Fashion,Men Clothing,Europe,France,Returning Customer,1,171.59,11.41,160.18,160.18,16.63,PayPal,Delivered,5.0,Paid Ads
TXN_12639,2024-06-11,2024,6,Q2,Electronics,Laptops,Latin America,Chile,Returning Customer,1,1745.27,26.91,1718.36,1718.36,0.0,Digital Wallet,Delivered,4.0,Paid Ads
TXN_12640,2022-12-19,2022,12,Q4,Electronics,Audio,Asia Pacific,Japan,New Customer,1,200.03,7.54,192.49,192.49,11.7,Bank Transfer,Delivered,5.0,Social Media
TXN_12641,2024-11-19,2024,11,Q4,Electronics,Smartphones,Asia Pacific,India,New Customer,1,644.01,46.62,597.39,597.39,0.0,PayPal,Delivered,5.0,Organic Search
TXN_12642,2022-03-24,2022,3,Q1,Electronics,Smartphones,Asia Pacific,Japan,Corporate,1,1423.53,247.06,1176.47,1176.47,0.0,Credit Card,Delivered,4.0,Organic Search
TXN_12643,2022-12-29,2022,12,Q4,Home & Living,Decor,North America,USA,Returning Customer,1,1769.55,65.85,1703.7,1703.7,0.0,Bank Transfer,Delivered,5.0,Social Media
TXN_12644,2024-11-13,2024,11,Q4,Electronics,Smartphones,Asia Pacific,Japan,New Customer,2,2618.96,142.32,2476.64,4953.28,0.0,COD,Delivered,5.0,Social Media
TXN_12645,2024-10-19,2024,10,Q4,Sports,Outdoor Gear,Asia Pacific,India,Returning Customer,1,105.59,6.15,99.44,99.44,15.62,Bank Transfer,Delivered,5.0,Social Media
TXN_12646,2022-04-30,2022,4,Q2,Fashion,Accessories,Asia Pacific,Australia,New Customer,1,380.04,31.82,348.22,348.22,18.47,Credit Card,Delivered,5.0,Organic Search
TXN_12647,2024-03-06,2024,3,Q1,Fashion,Women Clothing,Latin America,Argentina,Returning Customer,3,326.37,32.0,294.37,883.11,0.0,Bank Transfer,Delivered,4.0,Organic Search
TXN_12648,2024-12-02,2024,12,Q4,Fashion,Footwear,Latin America,Chile,New Customer,2,319.24,30.19,289.05,578.1,0.0,Digital Wallet,Delivered,4.0,Paid Ads
TXN_12649,2023-09-29,2023,9,Q3,Sports,Sportswear,North America,Mexico,New Customer,1,362.39,4.69,357.7,357.7,10.92,PayPal,Shipped,,Email Campaign
TXN_12650,2022-08-17,2022,8,Q3,Home & Living,Decor,Latin America,Brazil,New Customer,1,293.2,5.67,287.53,287.53,5.34,Credit Card,Delivered,4.0,Email Campaign
TXN_12651,2022-04-04,2022,4,Q2,Electronics,Tablets,Europe,France,Returning Customer,1,1087.2,86.52,1000.68,1000.68,0.0,Credit Card,Delivered,5.0,Organic Search
TXN_12652,2023-07-31,2023,7,Q3,Fashion,Accessories,North America,USA,New Customer,1,295.33,18.16,277.17,277.17,8.07,Digital Wallet,Delivered,4.0,Social Media
TXN_12653,2023-07-23,2023,7,Q3,Home & Living,Furniture,Europe,Germany,Returning Customer,1,231.62,12.73,218.89,218.89,6.14,Digital Wallet,Delivered,2.0,Social Media
TXN_12654,2024-05-14,2024,5,Q2,Home & Living,Bedding,North America,Mexico,New Customer,2,1041.64,17.51,1024.13,2048.26,0.0,Credit Card,Shipped,,Email Campaign
TXN_12655,2022-05-08,2022,5,Q2,Electronics,Smartphones,Asia Pacific,Japan,Returning Customer,2,1508.59,81.35,1427.24,2854.48,0.0,PayPal,Delivered,5.0,Organic Search
TXN_12656,2024-03-22,2024,3,Q1,Electronics,Laptops,North America,USA,VIP Customer,1,677.44,72.46,604.98,604.98,0.0,PayPal,Delivered,5.0,Organic Search
TXN_12657,2023-07-08,2023,7,Q3,Electronics,Laptops,Europe,UK,Corporate,1,2248.64,523.87,1724.77,1724.77,0.0,PayPal,Delivered,5.0,Organic Search
TXN_12658,2024-05-05,2024,5,Q2,Electronics,Audio,Europe,UK,Returning Customer,2,166.3,6.62,159.68,319.36,18.95,PayPal,Delivered,5.0,Paid Ads
TXN_12659,2024-07-25,2024,7,Q3,Electronics,Accessories,Europe,Germany,New Customer,1,474.91,26.4,448.51,448.51,22.79,COD,Delivered,4.0,Paid Ads
TXN_12660,2024-02-29,2024,2,Q1,Fashion,Women Clothing,Europe,Netherlands,New Customer,1,215.6,16.1,199.5,199.5,15.11,Credit Card,Delivered,3.0,Direct
TXN_12661,2024-04-04,2024,4,Q2,Electronics,Laptops,Latin America,Argentina,VIP Customer,1,254.27,41.98,212.29,212.29,11.09,Credit Card,Delivered,1.0,Email Campaign
TXN_12662,2022-01-02,2022,1,Q1,Fashion,Men Clothing,Europe,Germany,Returning Customer,1,338.64,26.79,311.85,311.85,9.02,PayPal,Delivered,5.0,Organic Search
TXN_12663,2022-11-09,2022,11,Q4,Sports,Fitness Equipment,Europe,France,New Customer,1,1081.09,49.85,1031.24,1031.24,0.0,COD,Delivered,4.0,Organic Search
TXN_12664,2022-05-10,2022,5,Q2,Home & Living,Bedding,Asia Pacific,India,VIP Customer,2,626.91,146.92,479.99,959.98,0.0,Digital Wallet,Delivered,5.0,Paid Ads
TXN_12665,2024-02-29,2024,2,Q1,Electronics,Smartphones,North America,Canada,VIP Customer,1,1523.26,317.6,1205.66,1205.66,0.0,COD,Delivered,4.0,Social Media
TXN_12666,2022-12-09,2022,12,Q4,Sports,Fitness Equipment,North America,Mexico,Returning Customer,1,982.87,24.31,958.56,958.56,0.0,Credit Card,Delivered,5.0,Organic Search
TXN_12667,2022-09-18,2022,9,Q3,Electronics,Accessories,Latin America,Argentina,New Customer,1,277.72,25.5,252.22,252.22,18.9,Bank Transfer,Delivered,4.0,Paid Ads
TXN_12668,2024-05-08,2024,5,Q2,Sports,Sportswear,Europe,France,VIP Customer,1,296.21,51.72,244.49,244.49,19.69,Credit Card,Delivered,3.0,Organic Search
TXN_12669,2022-11-05,2022,11,Q4,Electronics,Accessories,Latin America,Argentina,New Customer,1,2110.6,173.49,1937.11,1937.11,0.0,COD,Delivered,3.0,Organic Search
TXN_12670,2024-02-27,2024,2,Q1,Home & Living,Decor,Asia Pacific,India,Returning Customer,1,233.4,10.46,222.94,222.94,11.16,COD,Delivered,4.0,Organic Search
TXN_12671,2022-11-29,2022,11,Q4,Electronics,Tablets,Asia Pacific,Japan,VIP Customer,3,1836.86,368.61,1468.25,4404.75,0.0,Credit Card,Delivered,5.0,Social Media
TXN_12672,2024-06-29,2024,6,Q2,Electronics,Tablets,Europe,UK,Corporate,1,1101.42,268.87,832.55,832.55,0.0,PayPal,Delivered,4.0,Paid Ads
TXN_12673,2024-04-23,2024,4,Q2,Home & Living,Bedding,Asia Pacific,India,Returning Customer,1,1153.77,66.24,1087.53,1087.53,0.0,Digital Wallet,Delivered,4.0,Direct
TXN_12674,2024-09-19,2024,9,Q3,Home & Living,Furniture,North America,Mexico,Returning Customer,1,1179.31,53.93,1125.38,1125.38,0.0,Digital Wallet,Delivered,3.0,Organic Search
TXN_12675,2023-06-07,2023,6,Q2,Fashion,Footwear,Asia Pacific,Singapore,VIP Customer,1,182.86,44.44,138.42,138.42,8.87,COD,Delivered,4.0,Organic Search
TXN_12676,2024-10-29,2024,10,Q4,Fashion,Footwear,North America,Canada,Returning Customer,1,241.78,6.99,234.79,234.79,14.17,Bank Transfer,Delivered,3.0,Email Campaign
TXN_12677,2023-02-27,2023,2,Q1,Sports,Outdoor Gear,North America,Canada,New Customer,1,252.05,14.73,237.32,237.32,5.56,Bank Transfer,Delivered,5.0,Social Media
TXN_12678,2023-10-10,2023,10,Q4,Fashion,Men Clothing,Europe,Netherlands,Returning Customer,1,440.4,14.39,426.01,426.01,8.42,Credit Card,Shipped,,Organic Search
